region_code,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9
162726,0.025,0.0,0.025,0.066,0.388,0.0,0.0,0.496,0.0,0.372,0.628,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.182,0.025,0.041,0.008,0.537,0.066,0.0
162729,0.32,0.0,0.07,0.018,0.311,0.035,0.0,0.237,0.009,0.684,0.311,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.053,0.009,0.0,0.061,0.842,0.035,0.0
162732,0.135,0.0,0.058,0.032,0.494,0.032,0.0,0.25,0.0,0.506,0.487,0.006,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.006,0.006,0.032,0.91,0.026,0.0
162735,0.259,0.007,0.067,0.007,0.281,0.378,0.0,0.0,0.0,0.519,0.481,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.089,0.0,0.0,0.007,0.659,0.007,0.0
162736,0.14,0.003,0.053,0.037,0.377,0.115,0.012,0.252,0.009,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.022,0.012,0.012,0.115,0.773,0.037,0.0
162737,0.053,0.0,0.029,0.029,0.567,0.045,0.004,0.273,0.0,0.465,0.518,0.008,0.004,0.0,0.004,0.0,0.049,0.0,0.008,0.008,0.016,0.037,0.829,0.053,0.0
162739,0.071,0.004,0.103,0.046,0.475,0.048,0.034,0.214,0.004,0.473,0.523,0.002,0.0,0.0,0.002,0.0,0.004,0.0,0.015,0.011,0.015,0.116,0.821,0.019,0.0
162744,0.077,0.0,0.102,0.015,0.359,0.215,0.019,0.213,0.0,0.319,0.678,0.002,0.0,0.0,0.0,0.004,0.0,0.002,0.013,0.0,0.092,0.228,0.62,0.038,0.004
162747,0.391,0.0,0.004,0.004,0.43,0.087,0.0,0.083,0.0,0.257,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.109,0.874,0.009,0.0
162748,0.297,0.0,0.017,0.023,0.442,0.017,0.0,0.203,0.0,0.203,0.785,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.012,0.012,0.07,0.86,0.023,0.0
162751,0.137,0.0,0.026,0.017,0.427,0.034,0.0,0.308,0.051,0.41,0.59,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.162,0.06,0.017,0.0,0.675,0.077,0.0
162753,0.153,0.008,0.033,0.057,0.373,0.275,0.011,0.079,0.011,0.46,0.531,0.008,0.0,0.0,0.0,0.076,0.0,0.0,0.033,0.027,0.014,0.076,0.752,0.016,0.005
162756,0.238,0.013,0.013,0.035,0.684,0.013,0.0,0.004,0.0,0.593,0.394,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.004,0.048,0.931,0.0,0.0
162758,0.294,0.0,0.0,0.094,0.025,0.588,0.0,0.0,0.0,0.138,0.856,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.981,0.0,0.0
162759,0.388,0.0,0.005,0.035,0.371,0.078,0.01,0.112,0.001,0.271,0.717,0.007,0.005,0.0,0.0,0.001,0.008,0.001,0.013,0.015,0.041,0.086,0.823,0.012,0.001
162760,0.181,0.0,0.005,0.027,0.407,0.074,0.016,0.289,0.0,0.11,0.887,0.002,0.0,0.002,0.0,0.0,0.002,0.0,0.006,0.013,0.003,0.181,0.787,0.006,0.002
162763,0.123,0.0,0.088,0.0,0.386,0.07,0.0,0.333,0.0,0.404,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0
162764,0.364,0.0,0.052,0.039,0.468,0.0,0.013,0.065,0.0,0.214,0.779,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.078,0.214,0.026,0.26,0.409,0.006,0.006
162767,0.278,0.0,0.026,0.13,0.243,0.13,0.0,0.191,0.0,0.365,0.617,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.052,0.017,0.0,0.278,0.652,0.0,0.0
162768,0.135,0.0,0.235,0.074,0.065,0.104,0.052,0.335,0.0,0.126,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.03,0.0,0.209,0.613,0.03,0.0
162769,0.168,0.0,0.01,0.007,0.35,0.03,0.024,0.407,0.003,0.158,0.825,0.003,0.003,0.003,0.007,0.0,0.0,0.0,0.074,0.01,0.007,0.37,0.529,0.01,0.0
162770,0.397,0.003,0.044,0.061,0.447,0.034,0.01,0.003,0.0,0.264,0.671,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.044,0.007,0.017,0.146,0.756,0.031,0.0
162771,0.097,0.042,0.036,0.036,0.43,0.279,0.03,0.048,0.0,0.024,0.8,0.0,0.0,0.109,0.067,0.012,0.0,0.0,0.067,0.012,0.006,0.073,0.818,0.012,0.0
162773,0.467,0.0,0.0,0.016,0.275,0.027,0.027,0.154,0.033,0.225,0.632,0.022,0.0,0.0,0.121,0.0,0.0,0.0,0.181,0.011,0.022,0.28,0.505,0.0,0.0
162774,0.297,0.0,0.117,0.045,0.532,0.0,0.0,0.0,0.009,0.189,0.802,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.658,0.0,0.0
162776,0.32,0.0,0.014,0.054,0.272,0.041,0.0,0.299,0.0,0.007,0.986,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.027,0.061,0.048,0.857,0.0,0.0
162777,0.402,0.0,0.0,0.017,0.085,0.444,0.0,0.051,0.0,0.128,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.06,0.897,0.034,0.0
162779,0.212,0.0,0.034,0.012,0.196,0.242,0.006,0.298,0.0,0.187,0.807,0.0,0.0,0.003,0.003,0.0,0.003,0.0,0.0,0.015,0.021,0.193,0.758,0.009,0.0
162780,0.0,0.0,0.015,0.096,0.735,0.007,0.0,0.147,0.0,0.287,0.699,0.015,0.0,0.0,0.0,0.0,0.0,0.022,0.074,0.0,0.015,0.051,0.824,0.015,0.0
162782,0.222,0.0,0.009,0.167,0.14,0.226,0.009,0.199,0.027,0.385,0.575,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.005,0.014,0.095,0.878,0.0,0.0
162783,0.225,0.0,0.0,0.035,0.301,0.202,0.0,0.237,0.0,0.145,0.705,0.006,0.0,0.006,0.139,0.0,0.0,0.0,0.006,0.023,0.0,0.231,0.74,0.0,0.0
162784,0.384,0.0,0.007,0.021,0.336,0.253,0.0,0.0,0.0,0.123,0.863,0.0,0.0,0.0,0.014,0.0,0.007,0.0,0.007,0.0,0.0,0.322,0.658,0.007,0.0
162785,0.268,0.0,0.044,0.012,0.354,0.105,0.007,0.207,0.002,0.084,0.911,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.238,0.744,0.002,0.002
162792,0.207,0.0,0.0,0.057,0.457,0.05,0.0,0.214,0.014,0.043,0.95,0.007,0.0,0.0,0.0,0.057,0.021,0.0,0.014,0.007,0.014,0.157,0.714,0.007,0.007
162793,0.314,0.003,0.0,0.003,0.405,0.101,0.0,0.168,0.006,0.491,0.497,0.003,0.009,0.0,0.0,0.003,0.0,0.0,0.006,0.0,0.0,0.25,0.741,0.0,0.0
162795,0.215,0.011,0.0,0.022,0.656,0.0,0.097,0.0,0.0,0.194,0.688,0.032,0.0,0.086,0.0,0.054,0.0,0.0,0.151,0.333,0.0,0.043,0.398,0.022,0.0
162799,0.116,0.0,0.021,0.025,0.624,0.015,0.0,0.2,0.0,0.553,0.447,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.008,0.002,0.002,0.078,0.891,0.017,0.0
162802,0.012,0.0,0.043,0.031,0.294,0.092,0.018,0.509,0.0,0.11,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.006,0.08,0.037,0.853,0.0,0.0
162805,0.216,0.0,0.19,0.0,0.397,0.022,0.0,0.177,0.0,0.284,0.703,0.004,0.0,0.0,0.009,0.0,0.0,0.0,0.013,0.0,0.004,0.19,0.776,0.017,0.0
162807,0.05,0.0,0.079,0.003,0.175,0.159,0.0,0.526,0.007,0.139,0.861,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.113,0.036,0.007,0.086,0.745,0.01,0.0
162809,0.31,0.0,0.095,0.034,0.526,0.017,0.0,0.017,0.0,0.75,0.224,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.5,0.052,0.017,0.009,0.422,0.0,0.0
162812,0.085,0.004,0.0,0.054,0.251,0.265,0.121,0.22,0.0,0.17,0.821,0.004,0.004,0.0,0.0,0.0,0.0,0.004,0.013,0.009,0.0,0.193,0.686,0.094,0.0
162814,0.316,0.0,0.009,0.063,0.31,0.184,0.0,0.114,0.003,0.108,0.848,0.0,0.0,0.041,0.003,0.0,0.044,0.0,0.006,0.0,0.035,0.288,0.62,0.006,0.0
162815,0.055,0.002,0.022,0.024,0.595,0.097,0.002,0.198,0.004,0.264,0.72,0.004,0.0,0.011,0.0,0.002,0.002,0.0,0.018,0.002,0.02,0.187,0.733,0.035,0.0
162816,0.348,0.0,0.0,0.0,0.652,0.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.144,0.85,0.0,0.0
162817,0.237,0.0,0.0,0.0,0.763,0.0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.962,0.0,0.0
162818,0.0,0.009,0.188,0.009,0.545,0.045,0.0,0.196,0.009,0.411,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.188,0.616,0.036,0.0
162987,0.214,0.009,0.004,0.011,0.081,0.423,0.015,0.242,0.002,0.492,0.505,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.061,0.011,0.004,0.17,0.739,0.013,0.0
162822,0.124,0.0,0.0,0.023,0.216,0.328,0.0,0.305,0.004,0.004,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.347,0.649,0.0,0.0
162823,0.435,0.0,0.007,0.022,0.254,0.174,0.0,0.109,0.0,0.152,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.333,0.659,0.0,0.0
162824,0.022,0.002,0.002,0.032,0.599,0.091,0.011,0.242,0.0,0.53,0.468,0.002,0.0,0.0,0.0,0.0,0.002,0.0,0.027,0.005,0.008,0.204,0.744,0.011,0.0
162828,0.458,0.0,0.107,0.012,0.321,0.065,0.006,0.03,0.0,0.214,0.774,0.0,0.006,0.006,0.0,0.0,0.024,0.0,0.119,0.012,0.006,0.351,0.476,0.012,0.0
162829,0.139,0.0,0.004,0.017,0.612,0.008,0.0,0.207,0.013,0.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.013,0.325,0.586,0.038,0.004
162830,0.051,0.0,0.0,0.029,0.401,0.175,0.0,0.343,0.0,0.343,0.642,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.591,0.343,0.0,0.0
162831,0.095,0.0,0.009,0.009,0.492,0.018,0.009,0.367,0.0,0.083,0.917,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.009,0.0,0.006,0.321,0.621,0.037,0.0
163022,0.078,0.003,0.098,0.052,0.467,0.072,0.008,0.219,0.002,0.278,0.717,0.003,0.002,0.0,0.0,0.0,0.005,0.002,0.106,0.041,0.013,0.225,0.582,0.025,0.002
162833,0.368,0.003,0.017,0.0,0.186,0.23,0.003,0.193,0.0,0.463,0.53,0.003,0.003,0.0,0.0,0.0,0.01,0.0,0.024,0.007,0.01,0.328,0.608,0.014,0.0
162835,0.092,0.008,0.328,0.0,0.252,0.05,0.017,0.252,0.0,0.437,0.563,0.0,0.0,0.0,0.0,0.008,0.017,0.0,0.008,0.017,0.0,0.479,0.353,0.118,0.0
162836,0.527,0.0,0.0,0.019,0.454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.019,0.0,0.304,0.599,0.005,0.0
162837,0.3,0.0,0.0,0.0,0.292,0.292,0.0,0.115,0.0,0.215,0.777,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.008,0.0,0.669,0.308,0.0,0.0
162838,0.035,0.0,0.0,0.009,0.478,0.009,0.0,0.469,0.0,0.434,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.416,0.575,0.0,0.0
162841,0.02,0.0,0.029,0.01,0.161,0.283,0.0,0.488,0.01,0.478,0.512,0.005,0.0,0.0,0.005,0.0,0.02,0.0,0.005,0.02,0.0,0.644,0.302,0.0,0.01
162843,0.036,0.0,0.0,0.018,0.256,0.351,0.0,0.339,0.0,0.429,0.56,0.0,0.0,0.012,0.0,0.077,0.0,0.0,0.036,0.0,0.0,0.113,0.774,0.0,0.0
162848,0.037,0.0,0.046,0.027,0.498,0.1,0.009,0.283,0.0,0.205,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.347,0.626,0.009,0.0
162992,0.156,0.0,0.269,0.012,0.122,0.171,0.001,0.265,0.004,0.207,0.788,0.003,0.001,0.001,0.0,0.007,0.0,0.0,0.033,0.008,0.014,0.123,0.805,0.01,0.0
162850,0.27,0.0,0.056,0.0,0.0,0.675,0.0,0.0,0.0,0.238,0.754,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.889,0.0,0.0
162851,0.454,0.0,0.0,0.05,0.035,0.44,0.0,0.007,0.014,0.043,0.809,0.057,0.092,0.0,0.0,0.0,0.0,0.0,0.965,0.014,0.007,0.0,0.007,0.007,0.0
162853,0.204,0.0,0.025,0.025,0.006,0.648,0.0,0.093,0.0,0.198,0.79,0.012,0.0,0.0,0.0,0.006,0.0,0.0,0.642,0.0,0.037,0.222,0.056,0.037,0.0
162854,0.438,0.0,0.004,0.016,0.029,0.336,0.0,0.169,0.009,0.1,0.886,0.014,0.0,0.0,0.0,0.007,0.005,0.004,0.145,0.028,0.022,0.092,0.663,0.031,0.003
162861,0.283,0.064,0.011,0.004,0.023,0.604,0.0,0.0,0.011,0.275,0.713,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.008,0.0,0.083,0.725,0.045,0.0
162862,0.022,0.001,0.001,0.008,0.009,0.677,0.002,0.277,0.002,0.289,0.7,0.003,0.006,0.001,0.0,0.0,0.0,0.0,0.067,0.005,0.014,0.052,0.827,0.037,0.0
162865,0.007,0.0,0.0,0.007,0.007,0.531,0.0,0.434,0.014,0.042,0.944,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.014,0.0,0.0,0.944,0.035,0.0
162866,0.029,0.0,0.165,0.01,0.029,0.126,0.01,0.621,0.01,0.097,0.893,0.0,0.01,0.0,0.0,0.01,0.0,0.039,0.019,0.029,0.019,0.0,0.874,0.01,0.0
162995,0.324,0.004,0.033,0.037,0.353,0.243,0.0,0.007,0.0,0.191,0.809,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.044,0.004,0.0,0.412,0.533,0.004,0.0
162868,0.039,0.0,0.0,0.0,0.008,0.394,0.0,0.559,0.0,0.189,0.811,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.008,0.0,0.063,0.724,0.055,0.0
162869,0.0,0.0,0.011,0.0,0.0,0.401,0.0,0.588,0.0,0.011,0.979,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0
162871,0.298,0.0,0.004,0.005,0.063,0.498,0.005,0.127,0.0,0.127,0.871,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.018,0.947,0.025,0.0
162872,0.391,0.0,0.0,0.003,0.0,0.602,0.0,0.0,0.003,0.112,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.017,0.0,0.231,0.728,0.0,0.0
162873,0.286,0.008,0.004,0.012,0.008,0.639,0.0,0.039,0.004,0.18,0.71,0.004,0.0,0.106,0.0,0.0,0.0,0.0,0.012,0.004,0.027,0.059,0.882,0.016,0.0
162874,0.359,0.0,0.0,0.009,0.031,0.422,0.031,0.144,0.003,0.184,0.65,0.003,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.012,0.081,0.1,0.8,0.006,0.0
162875,0.085,0.014,0.008,0.031,0.096,0.569,0.006,0.189,0.003,0.394,0.592,0.003,0.003,0.008,0.0,0.0,0.0,0.0,0.008,0.003,0.008,0.023,0.924,0.034,0.0
162876,0.296,0.0,0.0,0.013,0.436,0.064,0.008,0.181,0.003,0.388,0.602,0.005,0.0,0.005,0.0,0.013,0.0,0.003,0.003,0.0,0.008,0.028,0.934,0.013,0.0
162877,0.045,0.0,0.0,0.006,0.034,0.725,0.0,0.191,0.0,0.303,0.629,0.067,0.0,0.0,0.0,0.006,0.0,0.0,0.185,0.039,0.0,0.006,0.742,0.022,0.0
162878,0.007,0.0,0.0,0.0,0.007,0.727,0.0,0.252,0.007,0.259,0.741,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.846,0.147,0.0
162882,0.305,0.01,0.0,0.015,0.03,0.335,0.0,0.305,0.0,0.218,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.924,0.066,0.0
162883,0.164,0.0,0.019,0.014,0.106,0.536,0.0,0.155,0.005,0.106,0.884,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.029,0.005,0.005,0.0,0.894,0.068,0.0
162884,0.475,0.004,0.006,0.02,0.024,0.459,0.001,0.006,0.006,0.203,0.792,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.092,0.014,0.011,0.009,0.862,0.011,0.0
162886,0.028,0.0,0.0,0.009,0.055,0.752,0.0,0.156,0.0,0.284,0.706,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0.0,0.505,0.0,0.0
162888,0.008,0.0,0.016,0.008,0.008,0.451,0.0,0.508,0.0,0.197,0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,0.0,0.0,0.664,0.025,0.0
162892,0.232,0.002,0.008,0.016,0.023,0.485,0.0,0.232,0.002,0.339,0.634,0.023,0.0,0.004,0.0,0.0,0.0,0.0,0.058,0.006,0.019,0.002,0.883,0.031,0.0
162893,0.109,0.0,0.0,0.07,0.016,0.597,0.016,0.194,0.0,0.24,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.961,0.016,0.0
162894,0.373,0.003,0.0,0.02,0.137,0.443,0.0,0.02,0.003,0.125,0.857,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.035,0.012,0.889,0.012,0.0
162895,0.085,0.0,0.134,0.025,0.179,0.368,0.025,0.184,0.0,0.478,0.493,0.01,0.015,0.0,0.005,0.06,0.005,0.0,0.045,0.06,0.055,0.0,0.771,0.005,0.0
162896,0.195,0.0,0.008,0.141,0.048,0.477,0.006,0.124,0.0,0.715,0.178,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.393,0.003,0.0,0.003,0.599,0.0,0.003
163000,0.038,0.003,0.462,0.0,0.119,0.143,0.017,0.21,0.007,0.839,0.154,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.049,0.934,0.014,0.0
162898,0.186,0.0,0.0,0.0,0.076,0.731,0.0,0.007,0.0,0.152,0.848,0.0,0.0,0.0,0.0,0.021,0.0,0.007,0.241,0.0,0.0,0.0,0.724,0.0,0.007
162899,0.429,0.105,0.0,0.181,0.0,0.276,0.0,0.01,0.0,0.41,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.057,0.0,0.01,0.0,0.905,0.019,0.0
162902,0.144,0.0,0.063,0.006,0.006,0.397,0.0,0.368,0.017,0.195,0.759,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.017,0.011,0.0,0.851,0.006,0.0
163021,0.008,0.0,0.008,0.077,0.569,0.038,0.023,0.277,0.0,0.231,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,0.0,0.0
162907,0.0,0.0,0.0,0.008,0.0,0.61,0.008,0.374,0.0,0.024,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.967,0.0,0.0
162909,0.174,0.0,0.0,0.009,0.0,0.417,0.0,0.4,0.0,0.183,0.817,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.009,0.0,0.017,0.452,0.452,0.043,0.0
162911,0.142,0.0,0.002,0.002,0.008,0.564,0.0,0.282,0.0,0.167,0.828,0.004,0.0,0.0,0.0,0.0,0.0,0.002,0.055,0.011,0.019,0.121,0.78,0.011,0.002
162915,0.0,0.0,0.0,0.0,0.01,0.538,0.0,0.452,0.0,0.183,0.808,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.962,0.019,0.0
163025,0.049,0.0,0.039,0.019,0.223,0.117,0.0,0.553,0.0,0.223,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.874,0.019,0.0
162924,0.044,0.0,0.0,0.003,0.003,0.411,0.003,0.535,0.0,0.081,0.912,0.007,0.0,0.0,0.0,0.0,0.003,0.007,0.081,0.0,0.0,0.024,0.879,0.007,0.0
162925,0.013,0.006,0.013,0.019,0.006,0.557,0.025,0.354,0.006,0.418,0.57,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.139,0.006,0.0,0.013,0.816,0.025,0.0
162927,0.167,0.0,0.0,0.01,0.089,0.349,0.0,0.37,0.016,0.24,0.714,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.005,0.0,0.938,0.036,0.0
162928,0.025,0.0,0.0,0.0,0.017,0.415,0.004,0.538,0.0,0.305,0.682,0.0,0.013,0.0,0.0,0.0,0.004,0.0,0.004,0.004,0.008,0.042,0.936,0.0,0.0
162929,0.103,0.0,0.044,0.023,0.18,0.337,0.012,0.3,0.0,0.297,0.696,0.0,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.002,0.016,0.073,0.874,0.033,0.0
162935,0.427,0.0,0.012,0.0,0.304,0.216,0.0,0.041,0.0,0.199,0.784,0.006,0.006,0.006,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.942,0.012,0.0
162938,0.231,0.0,0.154,0.059,0.331,0.059,0.0,0.166,0.0,0.367,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.012,0.012,0.012,0.751,0.03,0.0
162939,0.164,0.0,0.053,0.007,0.007,0.362,0.0,0.408,0.0,0.145,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.928,0.013,0.0
162940,0.373,0.096,0.045,0.015,0.184,0.256,0.0,0.022,0.009,0.435,0.549,0.005,0.002,0.009,0.0,0.002,0.0,0.0,0.165,0.025,0.011,0.056,0.74,0.0,0.0
162941,0.444,0.0,0.12,0.066,0.162,0.183,0.0,0.021,0.004,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.025,0.004,0.0,0.963,0.004,0.0
162943,0.18,0.004,0.299,0.016,0.133,0.139,0.002,0.225,0.004,0.35,0.473,0.002,0.0,0.176,0.0,0.0,0.0,0.0,0.035,0.006,0.002,0.031,0.92,0.006,0.0
162944,0.017,0.003,0.017,0.003,0.0,0.562,0.0,0.397,0.0,0.269,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.09,0.886,0.017,0.0
162947,0.02,0.0,0.008,0.025,0.168,0.357,0.004,0.418,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.008,0.0,0.254,0.725,0.0,0.0
162949,0.384,0.331,0.079,0.026,0.106,0.073,0.0,0.0,0.0,0.166,0.808,0.013,0.0,0.013,0.0,0.013,0.0,0.0,0.073,0.06,0.026,0.172,0.642,0.013,0.0
162950,0.382,0.0,0.118,0.01,0.216,0.147,0.029,0.059,0.039,0.324,0.647,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.745,0.0,0.0
162952,0.242,0.0,0.0,0.023,0.144,0.205,0.0,0.386,0.0,0.053,0.886,0.038,0.008,0.015,0.0,0.0,0.0,0.0,0.023,0.015,0.015,0.174,0.765,0.008,0.0
162953,0.042,0.0,0.05,0.0,0.454,0.109,0.017,0.328,0.0,0.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.235,0.706,0.008,0.0
162954,0.155,0.0,0.0,0.0,0.017,0.638,0.0,0.19,0.0,0.25,0.741,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.138,0.845,0.009,0.0
162955,0.329,0.0,0.027,0.023,0.108,0.514,0.0,0.0,0.0,0.266,0.73,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.086,0.059,0.194,0.586,0.009,0.0
162956,0.276,0.0,0.017,0.017,0.138,0.431,0.009,0.103,0.009,0.172,0.793,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.034,0.009,0.431,0.526,0.0,0.0
162959,0.55,0.0,0.031,0.0,0.07,0.349,0.0,0.0,0.0,0.225,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.767,0.008,0.0
162960,0.323,0.0,0.016,0.016,0.142,0.504,0.0,0.0,0.0,0.409,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.024,0.039,0.795,0.126,0.0
162961,0.228,0.0,0.013,0.029,0.09,0.406,0.017,0.213,0.004,0.404,0.582,0.0,0.0,0.002,0.013,0.0,0.0,0.002,0.008,0.01,0.013,0.155,0.803,0.008,0.0
163011,0.178,0.006,0.092,0.034,0.402,0.109,0.006,0.172,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.046,0.029,0.006,0.822,0.057,0.0
162964,0.116,0.003,0.015,0.0,0.245,0.409,0.006,0.2,0.006,0.101,0.893,0.006,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.015,0.009,0.06,0.907,0.003,0.0
162965,0.262,0.0,0.0,0.0,0.009,0.72,0.0,0.009,0.0,0.561,0.43,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.009,0.019,0.047,0.925,0.0,0.0
162966,0.284,0.0,0.004,0.035,0.008,0.525,0.004,0.14,0.0,0.323,0.673,0.004,0.0,0.0,0.0,0.0,0.012,0.0,0.004,0.0,0.004,0.14,0.833,0.008,0.0
162967,0.378,0.04,0.08,0.01,0.078,0.285,0.008,0.12,0.002,0.368,0.625,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.032,0.015,0.318,0.61,0.002,0.0
162968,0.051,0.002,0.051,0.008,0.074,0.45,0.0,0.358,0.007,0.457,0.54,0.0,0.002,0.002,0.0,0.005,0.0,0.002,0.026,0.005,0.007,0.259,0.678,0.016,0.003
162969,0.037,0.0,0.106,0.007,0.11,0.429,0.0,0.309,0.003,0.146,0.847,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.276,0.721,0.0,0.0
